Distribution,Sample Size,Bin Count,CI_HDEM_MSE_Mean,CI_HDEM_MSE_Lower,CI_HDEM_MSE_Upper,CI_HDEM_MAE_Mean,CI_HDEM_MAE_Lower,CI_HDEM_MAE_Upper,CI_HDEM_Normalized MSE_Mean,CI_HDEM_Normalized MSE_Lower,CI_HDEM_Normalized MSE_Upper,CI_HDEM_Normalized MAE_Mean,CI_HDEM_Normalized MAE_Lower,CI_HDEM_Normalized MAE_Upper,CI_HDEM_IMSE_Mean,CI_HDEM_IMSE_Lower,CI_HDEM_IMSE_Upper,CI_HDEM_MISE_Mean,CI_HDEM_MISE_Lower,CI_HDEM_MISE_Upper,CI_HDEM_MIAE_Mean,CI_HDEM_MIAE_Lower,CI_HDEM_MIAE_Upper,CI_HDEM_AMISE_Mean,CI_HDEM_AMISE_Lower,CI_HDEM_AMISE_Upper
combined,100,15,4.0577484784052075e-05,2.619284668679571e-05,5.496212288130844e-05,0.003898491530429231,0.0026530954919758943,0.0051438875688825676,4.057748478405207e-07,2.6192846686795705e-07,5.496212288130844e-07,3.898491530429231e-05,2.6530954919758947e-05,5.1438875688825676e-05,4.0577484784052075e-05,2.619284668679571e-05,5.496212288130844e-05,7.793550551980603e-06,4.859768464530166e-06,1.072733263943104e-05,0.0007591172354116879,0.0004838951259507408,0.001034339344872635,4.057748478405207e-06,2.6192846686795706e-06,5.496212288130843e-06
combined,100,20,4.057425697410588e-05,2.1420370390636393e-05,5.972814355757537e-05,0.00392679185349336,0.0026679379338073114,0.0051856457731794085,4.057425697410588e-07,2.1420370390636394e-07,5.972814355757536e-07,3.92679185349336e-05,2.6679379338073113e-05,5.185645773179409e-05,4.057425697410588e-05,2.1420370390636393e-05,5.972814355757537e-05,4.789451412188949e-06,2.8433371005844945e-06,6.735565723793404e-06,0.00048264543308897654,0.00035791351232072183,0.0006073773538572313,4.057425697410589e-06,2.1420370390636403e-06,5.9728143557575375e-06
combined,100,25,4.1654734822926165e-05,2.6978197772637827e-05,5.6331271873214506e-05,0.00425142777731673,0.0035812267974792656,0.004921628757154195,4.165473482292616e-07,2.6978197772637824e-07,5.633127187321449e-07,4.2514277773167315e-05,3.581226797479267e-05,4.921628757154196e-05,4.1654734822926165e-05,2.6978197772637827e-05,5.6331271873214506e-05,4.589349474309007e-06,2.761755792921771e-06,6.416943155696243e-06,0.0004694951515512298,0.00036093916266386513,0.0005780511404385945,4.1654734822926155e-06,2.697819777263782e-06,5.633127187321449e-06
combined,100,30,4.68006434213711e-05,3.591233826691607e-05,5.768894857582613e-05,0.004810146408918656,0.004241680781075586,0.005378612036761726,4.6800643421371107e-07,3.591233826691608e-07,5.768894857582614e-07,4.810146408918656e-05,4.241680781075586e-05,5.3786120367617264e-05,4.68006434213711e-05,3.591233826691607e-05,5.768894857582613e-05,3.998923579555096e-06,3.0680730962134618e-06,4.929774062896731e-06,0.00041479244752901415,0.00034582527045343966,0.00048375962460458865,4.680064342137111e-06,3.5912338266916084e-06,5.768894857582613e-06
combined,100,50,3.262412730200067e-05,2.382210622836865e-05,4.1426148375632696e-05,0.004105928783997153,0.0035198519343843395,0.0046920056336099665,3.262412730200067e-07,2.382210622836865e-07,4.1426148375632693e-07,4.105928783997154e-05,3.5198519343843407e-05,4.692005633609967e-05,3.262412730200067e-05,2.382210622836865e-05,4.1426148375632696e-05,1.586753727367611e-06,1.2343294413054788e-06,1.939178013429743e-06,0.0002031065871884244,0.00017759910883659722,0.00022861406554025156,3.2624127302000663e-06,2.382210622836864e-06,4.142614837563269e-06
combined,100,100,3.165441685063274e-05,2.6874664944160935e-05,3.643416875710455e-05,0.00379502122282852,0.0034397675277724115,0.004150274917884628,3.165441685063274e-07,2.687466494416094e-07,3.6434168757104544e-07,3.79502122282852e-05,3.4397675277724115e-05,4.150274917884628e-05,3.165441685063274e-05,2.6874664944160935e-05,3.643416875710455e-05,8.583764546578006e-07,7.266367788482246e-07,9.901161304673766e-07,0.0001032017326141723,9.265349014228395e-05,0.00011374997508606067,3.165441685063274e-06,2.6874664944160934e-06,3.6434168757104544e-06
combined,500,10,4.807996959111375e-06,1.9747365587723955e-06,7.641257359450354e-06,0.0011869665261689088,0.0008615923270222006,0.001512340725315617,9.61599391822275e-09,3.949473117544793e-09,1.5282514718900707e-08,2.3739330523378174e-06,1.723184654044401e-06,3.024681450631234e-06,4.807996959111375e-06,1.9747365587723955e-06,7.641257359450354e-06,1.4573619569160266e-06,7.008965128947124e-07,2.213827400937341e-06,0.0003789414795472565,0.0002969848820789292,0.0004608980770155838,2.1502016072370627e-07,8.831290366138177e-08,3.417274177860308e-07
combined,500,15,1.8100608658513453e-06,3.0032500873657793e-07,3.319796722966113e-06,0.0006663030540904868,0.0003063230333433822,0.0010262830748375914,3.62012173170269e-09,6.006500174731548e-10,6.639593445932225e-09,1.3326061081809735e-06,6.126460666867645e-07,2.0525661496751826e-06,1.8100608658513453e-06,3.0032500873657793e-07,3.319796722966113e-06,4.2759390992453114e-07,5.6632393272182705e-08,7.985554265768796e-07,0.00015738066205810562,6.728790957690469e-05,0.00024747341453930653,8.094838278911471e-08,1.3430942697564148e-08,1.4846582288066528e-07
combined,500,20,4.1667667038738006e-06,1.2179105394207696e-06,7.1156228683268315e-06,0.0010498282214497564,0.000763900751364051,0.0013357556915354618,8.333533407747602e-09,2.43582107884154e-09,1.4231245736653664e-08,2.0996564428995127e-06,1.527801502728102e-06,2.6715113830709234e-06,4.1667667038738006e-06,1.2179105394207696e-06,7.1156228683268315e-06,6.644699479261372e-07,2.2718594318687496e-07,1.1017539526653995e-06,0.00017395016077158973,0.00012601934814509142,0.00022188097339808803,1.8634347192489108e-07,5.446661513316556e-08,3.182203287166166e-07
combined,500,25,1.4501203053345994e-05,2.543235851309151e-06,2.6459170255382836e-05,0.0018159165092445028,0.0011707294548920861,0.002461103563596919,2.900240610669199e-08,5.086471702618301e-09,5.291834051076568e-08,3.6318330184890055e-06,2.3414589097841724e-06,4.922207127193839e-06,1.4501203053345994e-05,2.543235851309151e-06,2.6459170255382836e-05,1.9126328663932483e-06,3.6897010413512606e-07,3.4562956286513705e-06,0.00024358648951160826,0.0001643606326221125,0.000322812346401104,6.485135156561829e-07,1.1373696492683606e-07,1.1832900663855297e-06
combined,500,30,2.060192802422104e-05,1.0521013354934667e-05,3.068284269350741e-05,0.0022820270567104387,0.0018780271147997092,0.002686026998621168,4.120385604844208e-08,2.1042026709869338e-08,6.136568538701482e-08,4.564054113420877e-06,3.756054229599418e-06,5.372053997242336e-06,2.060192802422104e-05,1.0521013354934667e-05,3.068284269350741e-05,2.1781196996590708e-06,9.824718573919973e-07,3.3737675419261442e-06,0.00023388527981958745,0.000179422426608378,0.0002883481330307969,9.213462305943236e-07,4.7051402107634083e-07,1.3721784401123063e-06
combined,500,50,1.1304086219116125e-05,6.012545470531237e-06,1.6595626967701012e-05,0.0017747782668400762,0.001561247022318448,0.001988309511361704,2.260817243823225e-08,1.2025090941062472e-08,3.319125393540203e-08,3.5495565336801527e-06,3.122494044636897e-06,3.9766190227234084e-06,1.1304086219116125e-05,6.012545470531237e-06,1.6595626967701012e-05,8.198792346425198e-07,3.718379420366466e-07,1.267920527248393e-06,0.00012391075860364954,0.00010552262636948404,0.00014229889083781504,5.055341041892446e-07,2.6888920779832596e-07,7.421790005801633e-07
combined,500,100,6.725580734453569e-06,4.26917779894838e-06,9.181983669958756e-06,0.0014852502466883254,0.0013041792739774908,0.00166632121939916,1.345116146890714e-08,8.538355597896762e-09,1.836396733991752e-08,2.9705004933766507e-06,2.6083585479549818e-06,3.3326424387983197e-06,6.725580734453569e-06,4.26917779894838e-06,9.181983669958756e-06,2.435465399561089e-07,1.2660956597530614e-07,3.6048351393691166e-07,5.131606234173951e-05,4.498507683779198e-05,5.7647047845687047e-05,3.0077711420802286e-07,1.9092343532963021e-07,4.106307930864155e-07
combined,1000,10,1.1135423285489276e-06,4.1660363995971324e-07,1.810481017138142e-06,0.000545205041382849,0.00038793819203122924,0.0007024718907344687,1.1135423285489276e-09,4.166036399597133e-10,1.810481017138142e-09,5.452050413828489e-07,3.879381920312292e-07,7.024718907344686e-07,1.1135423285489276e-06,4.1660363995971324e-07,1.810481017138142e-06,3.7383146173829987e-07,1.5991006058911982e-07,5.877528628874799e-07,0.00018892428271200887,0.0001365099778628373,0.00024133858756118044,3.521330029222152e-08,1.3174163837894317e-08,5.725243674654872e-08
combined,1000,15,7.052796140369321e-07,1.8439565045110093e-07,1.2261635776227633e-06,0.0004014133900441929,0.00021099041143038993,0.0005918363686579958,7.052796140369321e-10,1.8439565045110074e-10,1.2261635776227636e-09,4.0141339004419295e-07,2.1099041143038998e-07,5.918363686579959e-07,7.052796140369321e-07,1.8439565045110093e-07,1.2261635776227633e-06,1.7932719205662827e-07,4.6797071926616866e-08,3.1185731218663966e-07,0.00010454558486091344,5.143754148229201e-05,0.00015765362823953486,2.2302899676411678e-08,5.831102460537336e-09,3.8774696892286024e-08
combined,1000,20,2.9618651072829684e-06,-4.976298064515156e-07,6.421360021017452e-06,0.0007110226969996084,0.00029971219220329846,0.0011223332017959182,2.9618651072829687e-09,-4.97629806451515e-10,6.421360021017452e-09,7.110226969996084e-07,2.9971219220329843e-07,1.1223332017959182e-06,2.9618651072829684e-06,-4.976298064515156e-07,6.421360021017452e-06,4.5429656596076016e-07,-5.7607106919792953e-08,9.662002388413133e-07,0.00011385117277864562,5.500749649305051e-05,0.00017269484906424072,9.366239861193151e-08,-1.5736436199755406e-08,2.0306123342361843e-07
combined,1000,25,4.421977045818536e-06,2.0428907702956595e-06,6.801063321341412e-06,0.0010410250653411324,0.0007904780906643375,0.0012915720400179273,4.421977045818537e-09,2.0428907702956605e-09,6.801063321341413e-09,1.0410250653411324e-06,7.904780906643376e-07,1.2915720400179273e-06,4.421977045818536e-06,2.0428907702956595e-06,6.801063321341412e-06,6.373438082161841e-07,2.8548765208047216e-07,9.89199964351896e-07,0.00014979532840452654,0.00011324358672357891,0.00018634707008547416,1.3983519225769322e-07,6.460187845070137e-08,2.1506850606468506e-07
combined,1000,30,1.4913571114072129e-05,6.469861556669428e-06,2.335728067147483e-05,0.0017198139643587573,0.0013356203617285447,0.00210400756698897,1.4913571114072127e-08,6.469861556669427e-09,2.3357280671474826e-08,1.7198139643587573e-06,1.3356203617285447e-06,2.10400756698897e-06,1.4913571114072129e-05,6.469861556669428e-06,2.335728067147483e-05,1.6378787005588163e-06,8.07825049528701e-07,2.4679323515889317e-06,0.00019629365838516916,0.00016133994245422,0.00023124737431611832,4.716085276736274e-07,2.0459498665037947e-07,7.386220686968753e-07
combined,1000,50,8.491995064308648e-06,4.817096343346909e-06,1.2166893785270386e-05,0.001265326908935715,0.001048786585747828,0.0014818672321236022,8.491995064308646e-09,4.817096343346907e-09,1.2166893785270386e-08,1.265326908935715e-06,1.0487865857478278e-06,1.481867232123602e-06,8.491995064308648e-06,4.817096343346909e-06,1.2166893785270386e-05,6.637644073952196e-07,3.4829342964144365e-07,9.792353851489954e-07,9.636728999075455e-05,7.271440726827773e-05,0.00012002017271323136,2.685404628212338e-07,1.523299615344472e-07,3.8475096410802037e-07
combined,1000,100,3.407559636633068e-06,2.6368192662485e-06,4.178300007017636e-06,0.0010623657891672203,0.0009954228618474688,0.0011293087164869718,3.4075596366330682e-09,2.6368192662485e-09,4.1783000070176365e-09,1.0623657891672205e-06,9.95422861847469e-07,1.129308716486972e-06,3.407559636633068e-06,2.6368192662485e-06,4.178300007017636e-06,1.1453675827729377e-07,8.288876756797725e-08,1.4618474898661029e-07,3.5228553778062695e-05,3.212483647254903e-05,3.833227108357636e-05,1.0775649714616234e-07,8.338354659559211e-08,1.3212944769673257e-07
combined,5000,10,1.489437044354569e-07,1.7698537829684488e-09,2.9611755508794537e-07,0.00019400795035721035,0.00010168208889179145,0.00028633381182262925,2.978874088709138e-11,3.5397075659369293e-13,5.922351101758907e-11,3.880159007144207e-08,2.0336417778358287e-08,5.7266762364525846e-08,1.489437044354569e-07,1.7698537829684488e-09,2.9611755508794537e-07,5.678574942854756e-08,9.653147849750961e-09,1.0391835100734415e-07,7.950044633752813e-05,4.6718138483397366e-05,0.00011228275419165889,2.1063820684271287e-09,2.5029512232913632e-11,4.187734624621344e-09
combined,5000,15,6.161885024794285e-07,-6.827415752740193e-07,1.915118580232876e-06,0.00020163545005716664,-3.633828475028825e-05,0.00043960918486462153,1.232377004958857e-10,-1.3654831505480387e-10,3.8302371604657527e-10,4.032709001143333e-08,-7.267656950057656e-09,8.79218369729243e-08,6.161885024794285e-07,-6.827415752740193e-07,1.915118580232876e-06,1.89596053353567e-07,-2.1470753213438245e-07,5.938996388415164e-07,5.8706887527705344e-05,-1.6273058780941647e-05,0.00013368683383635234,8.714221371847754e-09,-9.65542395348489e-09,2.7083866697180398e-08
combined,5000,20,1.7891014263971718e-07,-1.6739435345222775e-07,5.252146387316621e-07,0.00014267697326177293,3.3277109358142645e-05,0.00025207683716540325,3.5782028527943443e-11,-3.347887069044555e-11,1.0504292774633244e-10,2.8535394652354584e-08,6.655421871628528e-09,5.041536743308064e-08,1.7891014263971718e-07,-1.6739435345222775e-07,5.252146387316621e-07,4.364108114226459e-08,-4.21113572573851e-08,1.293935195419143e-07,3.296771418787513e-05,5.372112922790766e-06,6.05633154529595e-05,2.53017150167193e-09,-2.3673136491681596e-09,7.4276566525120195e-09
combined,5000,25,1.5659237374611859e-06,2.377410404587455e-07,2.8941064344636262e-06,0.0004591104729944103,0.00025183317365094294,0.0006663877723378776,3.1318474749223727e-10,4.7548208091749173e-11,5.788212868927254e-10,9.182209459888206e-08,5.036663473018858e-08,1.3327755446757554e-07,1.5659237374611859e-06,2.377410404587455e-07,2.8941064344636262e-06,2.512138581485186e-07,5.266073295134252e-08,4.497669833456947e-07,7.657106480910917e-05,4.571869069368462e-05,0.00010742343892453371,2.2145505871595754e-08,3.3621660374944897e-09,4.092884570569702e-08
combined,5000,30,1.1882423076640166e-05,7.683468929758387e-06,1.6081377223521944e-05,0.0012006800680312872,0.0009238704917644183,0.001477489644298156,2.3764846153280334e-09,1.5366937859516777e-09,3.216275444704389e-09,2.4013601360625745e-07,1.847740983528837e-07,2.954979288596312e-07,1.1882423076640166e-05,7.683468929758387e-06,1.6081377223521944e-05,1.5718611896418952e-06,1.0122521222022895e-06,2.131470257081501e-06,0.00016009169623964106,0.00012400284207356903,0.0001961805504057131,1.6804283868839563e-07,1.0866065966536604e-07,2.2742501771142522e-07
combined,5000,50,1.330463319594104e-05,1.1229560444590905e-05,1.5379705947291177e-05,0.0011000882154584535,0.0010261477617250587,0.0011740286691918483,2.6609266391882076e-09,2.2459120889181803e-09,3.075941189458235e-09,2.2001764309169077e-07,2.0522955234501177e-07,2.3480573383836976e-07,1.330463319594104e-05,1.1229560444590905e-05,1.5379705947291177e-05,1.0623675440018806e-06,8.51125109131337e-07,1.2736099788724242e-06,8.742649823644094e-05,7.807145405170764e-05,9.678154242117424e-05,1.8815592708099113e-07,1.5880996680228897e-07,2.1750188735969328e-07
combined,5000,100,4.8516685806952044e-06,4.199344401774789e-06,5.50399275961562e-06,0.0006375075565770435,0.0006019111609627464,0.0006731039521913406,9.703337161390405e-10,8.398688803549574e-10,1.1007985519231237e-09,1.275015113154087e-07,1.2038223219254927e-07,1.3462079043826814e-07,4.8516685806952044e-06,4.199344401774789e-06,5.50399275961562e-06,1.9794792460383995e-07,1.6410561362584824e-07,2.3179023558183166e-07,2.584715450510842e-05,2.3690358686717838e-05,2.8003950323499e-05,6.861295506958582e-08,5.938769806065437e-08,7.783821207851728e-08
combined,10000,10,8.767560209505246e-08,3.5644144901711926e-08,1.3970705928839298e-07,0.00018306316463890144,0.00011994854137858962,0.00024617778789921325,8.767560209505245e-12,3.564414490171192e-12,1.3970705928839298e-11,1.830631646389014e-08,1.1994854137858959e-08,2.4617778789921322e-08,8.767560209505246e-08,3.5644144901711926e-08,1.3970705928839298e-07,3.902983336697575e-08,1.5956559994592426e-08,6.210310673935907e-08,8.143950533907055e-05,5.296322217837082e-05,0.00010991578849977027,8.767560209505246e-10,3.564414490171194e-10,1.39707059288393e-09
combined,10000,15,1.67616831484682e-07,-1.7752032890485988e-07,5.127539918742238e-07,0.00011379775565899892,-1.2392685420734939e-05,0.0002399881967387328,1.6761683148468197e-11,-1.7752032890486e-11,5.127539918742239e-11,1.1379775565899892e-08,-1.2392685420734946e-09,2.399881967387328e-08,1.67616831484682e-07,-1.7752032890485988e-07,5.127539918742238e-07,5.471226960670138e-08,-5.964168670519471e-08,1.6906622591859747e-07,3.493117402639515e-05,-7.243866888065277e-06,7.710621494085558e-05,1.6761683148468199e-09,-1.7752032890485986e-09,5.127539918742239e-09
combined,10000,20,3.4228240582658404e-08,-1.9737403382427567e-08,8.819388454774437e-08,6.804545190497285e-05,1.9130494570806978e-05,0.00011696040923913872,3.422824058265841e-12,-1.973740338242756e-12,8.819388454774437e-12,6.804545190497286e-09,1.9130494570806995e-09,1.1696040923913872e-08,3.4228240582658404e-08,-1.9737403382427567e-08,8.819388454774437e-08,6.376764362729615e-09,-3.2924989950012392e-09,1.604602772046047e-08,1.3544093237575058e-05,4.884370744956358e-06,2.2203815730193758e-05,3.422824058265841e-10,-1.9737403382427561e-10,8.819388454774438e-10
combined,10000,25,3.713569351323368e-06,1.7855925337968842e-06,5.641546168849853e-06,0.0007034088722097267,0.0004968318826648028,0.0009099858617546507,3.7135693513233684e-10,1.7855925337968847e-10,5.641546168849852e-10,7.034088722097268e-08,4.968318826648028e-08,9.099858617546509e-08,3.713569351323368e-06,1.7855925337968842e-06,5.641546168849853e-06,5.979883005521557e-07,3.050451463631903e-07,8.909314547411212e-07,0.00011517942295779073,8.520921985224901e-05,0.00014514962606333246,3.713569351323368e-08,1.7855925337968843e-08,5.641546168849852e-08
combined,10000,30,9.205838026751824e-06,5.906153658164379e-06,1.250552239533927e-05,0.0010417346115104244,0.0008671205275201838,0.0012163486955006652,9.205838026751828e-10,5.906153658164383e-10,1.2505522395339272e-09,1.0417346115104243e-07,8.671205275201837e-08,1.216348695500665e-07,9.205838026751824e-06,5.906153658164379e-06,1.250552239533927e-05,1.3636830923431253e-06,9.239530575871269e-07,1.8034131270991236e-06,0.00015595526684593553,0.00013508471850672815,0.00017682581518514291,9.205838026751828e-08,5.9061536581643834e-08,1.2505522395339272e-07
combined,10000,50,1.5394268517371887e-05,1.381931593639779e-05,1.6969221098345984e-05,0.001105235666463606,0.0010453164168011371,0.001165154916126075,1.5394268517371888e-09,1.3819315936397792e-09,1.6969221098345985e-09,1.1052356664636062e-07,1.0453164168011373e-07,1.165154916126075e-07,1.5394268517371887e-05,1.381931593639779e-05,1.6969221098345984e-05,1.307901140872852e-06,1.1500510647035114e-06,1.4657512170421924e-06,9.374566243005851e-05,8.670553764215751e-05,0.00010078578721795951,1.5394268517371887e-07,1.381931593639779e-07,1.6969221098345983e-07
combined,10000,100,5.204030044504334e-06,4.526991364828784e-06,5.881068724179884e-06,0.0005678204832646916,0.0005284874817151801,0.0006071534848142031,5.204030044504334e-10,4.5269913648287843e-10,5.881068724179884e-10,5.678204832646916e-08,5.2848748171518016e-08,6.071534848142031e-08,5.204030044504334e-06,4.526991364828784e-06,5.881068724179884e-06,2.211304200074117e-07,1.814250808367275e-07,2.608357591780959e-07,2.395531195718691e-05,2.171615206201654e-05,2.619447185235728e-05,5.204030044504334e-08,4.526991364828784e-08,5.8810687241798835e-08
combined,50000,10,2.8474247876229644e-08,1.7393191698728953e-08,3.9555304053730334e-08,0.00010346118750201075,8.050175741451088e-05,0.00012642061758951062,5.694849575245929e-13,3.4786383397457904e-13,7.911060810746067e-13,2.0692237500402154e-09,1.610035148290218e-09,2.5284123517902127e-09,2.8474247876229644e-08,1.7393191698728953e-08,3.9555304053730334e-08,1.3687071209740187e-08,8.68415497946278e-09,1.8689987440017595e-08,5.03402026836273e-05,3.892782485368165e-05,6.175258051357296e-05,1.2734070771885702e-10,7.778471796808596e-11,1.7689669746962807e-10
combined,50000,15,2.0068734382320428e-06,1.0920987990604583e-06,2.9216480774036272e-06,0.0006275065533367856,0.0004777372567074282,0.000777275849966143,4.013746876464086e-11,2.184197598120917e-11,5.843296154807255e-11,1.2550131066735711e-08,9.554745134148565e-09,1.5545516999322857e-08,2.0068734382320428e-06,1.0920987990604583e-06,2.9216480774036272e-06,6.687412490787621e-07,3.582494128847918e-07,9.792330852727323e-07,0.00020754011277599686,0.0001540436009826859,0.0002610366245693078,8.975010860251147e-09,4.884014305690137e-09,1.3066007414812156e-08
combined,50000,20,1.5497384183012246e-07,-1.077729774599464e-07,4.1772066112019135e-07,9.345543744712855e-05,-1.1284370067328448e-05,0.00019819524496158554,3.0994768366024495e-12,-2.1554595491989276e-12,8.354413222403827e-12,1.869108748942571e-09,-2.2568740134656884e-10,3.963904899231711e-09,1.5497384183012246e-07,-1.077729774599464e-07,4.1772066112019135e-07,4.137538954932948e-08,-2.902750529024485e-08,1.117782843889038e-07,2.4339902848883117e-05,-3.868185874680977e-06,5.254799157244721e-05,6.930640901329085e-10,-4.819754074759855e-10,1.8681035877418026e-09
combined,50000,25,9.35121460413815e-07,2.8020677693997533e-07,1.5900361438876545e-06,0.0003182528775132812,0.00018346799774703092,0.0004530377572795315,1.87024292082763e-11,5.604135538799509e-12,3.180072287775309e-11,6.365057550265625e-09,3.669359954940619e-09,9.06075514559063e-09,9.35121460413815e-07,2.8020677693997533e-07,1.5900361438876545e-06,1.9632612818234626e-07,3.925385913420899e-08,3.533983972304835e-07,6.476839510403608e-05,3.348651903879443e-05,9.605027116927772e-05,4.181990305408338e-09,1.2531228019878105e-09,7.110857808828865e-09
combined,50000,30,7.797416331531202e-06,5.7257321450821555e-06,9.86910051798025e-06,0.0009389879943549411,0.0007867637040701219,0.0010912122846397604,1.5594832663062406e-10,1.1451464290164313e-10,1.97382010359605e-10,1.877975988709882e-08,1.5735274081402433e-08,2.1824245692795205e-08,7.797416331531202e-06,5.7257321450821555e-06,9.86910051798025e-06,1.244045064619095e-06,9.307224400272475e-07,1.5573676892109424e-06,0.00015108752345715823,0.00013048689090818481,0.00017168815600613165,3.487110593234161e-08,2.5606252594718778e-08,4.4135959269964444e-08
combined,50000,50,1.6553052647249023e-05,1.5699827029261884e-05,1.7406278265236163e-05,0.001111289358128271,0.001081505001626697,0.0011410737146298451,3.3106105294498044e-10,3.139965405852376e-10,3.4812556530472327e-10,2.2225787162565424e-08,2.163010003253394e-08,2.2821474292596906e-08,1.6553052647249023e-05,1.5699827029261884e-05,1.7406278265236163e-05,1.550241139329867e-06,1.440088324669745e-06,1.6603939539899892e-06,0.00010403966156611414,9.847365561690201e-05,0.00010960566751532628,7.402750190876333e-08,7.02117609448363e-08,7.784324287269035e-08
combined,50000,100,7.235588835139067e-06,6.597672977585546e-06,7.873504692692588e-06,0.0005617052910792035,0.0005499916464135184,0.0005734189357448886,1.447117767027813e-10,1.319534595517109e-10,1.5747009385385173e-10,1.1234105821584073e-08,1.099983292827037e-08,1.1468378714897775e-08,7.235588835139067e-06,6.597672977585546e-06,7.873504692692588e-06,3.6849796292033927e-07,3.1431586585506484e-07,4.226800599856137e-07,2.8398056138870965e-05,2.6289280904187045e-05,3.0506831373554885e-05,3.235853698521894e-08,2.9505690542389448e-08,3.521138342804843e-08
combined,100000,10,2.7958811275448227e-08,2.0738842173445872e-08,3.517878037745058e-08,0.00011082784482596704,9.283379541736839e-05,0.00012882189423456567,2.795881127544823e-13,2.0738842173445872e-13,3.517878037745058e-13,1.1082784482596705e-09,9.283379541736839e-10,1.288218942345657e-09,2.7958811275448227e-08,2.0738842173445872e-08,3.517878037745058e-08,1.3659592710782336e-08,1.0184163543997697e-08,1.7135021877566974e-08,5.4423730170996823e-05,4.503455191765817e-05,6.381290842433548e-05,8.841352430121372e-11,6.558197730284572e-11,1.1124507129958173e-10
combined,100000,15,2.132094792769024e-06,1.1165708760169928e-06,3.147618709521055e-06,0.0006062582795210534,0.0003810603546259487,0.000831456204416158,2.132094792769024e-11,1.116570876016993e-11,3.147618709521055e-11,6.062582795210533e-09,3.810603546259486e-09,8.31456204416158e-09,2.132094792769024e-06,1.1165708760169928e-06,3.147618709521055e-06,7.247206192356443e-07,3.850303676746163e-07,1.0644108707966724e-06,0.000206522462515268,0.0001305882524668641,0.0002824566725636719,6.7422757325348146e-09,3.530907137223174e-09,9.953644327846455e-09
combined,100000,20,1.6030322303728276e-07,-1.0913560668581254e-07,4.2974205276037805e-07,8.973258740842147e-05,-1.7162560257189108e-05,0.00019662773507403202,1.6030322303728274e-12,-1.0913560668581257e-12,4.297420527603781e-12,8.973258740842146e-10,-1.7162560257189095e-10,1.96627735074032e-09,1.6030322303728276e-07,-1.0913560668581254e-07,4.2974205276037805e-07,4.3275258275901896e-08,-3.023771243408374e-08,1.1678822898588754e-07,2.365462519249987e-05,-5.4496976416236135e-06,5.275894802662335e-05,5.069233010637883e-10,-3.451170909514678e-10,1.3589636930790445e-09
